"BOOK_ID","Senti_S1","Senti_S2","Senti_S3","Senti_E1","Senti_E2","Senti_E3","S_count","Avg_S_len","Flesch","W_count","Noun_Cnt","guten_genre"
"pg35361",104.890256327756,105.574149659864,111.2002997003,99.5882995071307,109.478325774754,114.804220364565,6341,13.2223624034064,74.83,83843,381,"Detective and Mystery"
"pg35367",105.46964707869,108.183106575964,107.025987224158,101.178104575163,109.512342815914,101.292815371763,5147,28.1274528851758,48.34,144772,567,"Literary"
"pg35368",112.691947565543,104.046463733173,100.325706039992,110.911351611352,109.259759000019,102.126511715797,2432,26.0041118421053,51.72,63242,311,"Literary"
"pg35384",104.621128871129,110.338313896987,113.39739091318,109.62345590917,108.590687985849,110.981982523649,7962,15.1801055011304,69.65,120864,593,"Literary"
"pg35424",104.788125376733,108.736598792154,110.931637806638,116.016960788644,101.922589433783,111.344246031746,2764,18.7547033285094,72.8,51838,158,"Detective and Mystery"
"pg35428",107.293204922418,120.38005952381,108.32753263151,122.663492063492,116.853086419753,108.837658142891,3669,16.2959934587081,76.05,59790,369,"Literary"
"pg35429",101.515701229987,108.149350649351,109.256349206349,114.141310196395,102.158496732026,112.94982078853,3452,17.2468134414832,75.54,59536,371,"Literary"
"pg35430",102.554385429385,115.261479591837,110.448146882357,114.283583341723,103.910501115047,90.4510101010101,4191,15.8783106657122,76.86,66546,315,"Literary"
"pg35441",120.750881834215,103.037374084249,111.880349527016,113.414162951476,113.133125472411,113.854387245954,765,29.1790849673203,66.61,22322,476,"Literary"
"pg35442",113.853705362326,115.521090196723,117.014829389829,115.234343434343,118.656947767145,100.715201465201,4052,26.4131293188549,66.71,107026,1075,"Literary"
"pg35443",119.304308390023,111.56001984127,104.304400027056,111.054852320675,111.347943722944,119.22619047619,6904,20.5873406720742,71.48,142135,475,"Sea and Adventure"
"pg35462",99.1007427592249,104.643487024439,111.570275263457,105.96044973545,121.337301587302,109.859874252731,7825,13.8196805111821,73.31,108139,559,"Detective and Mystery"
"pg35484",107.105550974599,104.281447811448,106.138421249532,111.11139484735,104.450332553781,108.555520482604,4227,16.8019872249823,76.05,71022,372,"Detective and Mystery"
"pg35509",118.42875387703,109.803805916306,106.021988174427,110.100688468158,119.328282828283,114.449092970522,2053,17.3248904042864,75.44,35568,325,"Literary"
"pg35517",97.5719773725093,111.47693295077,110.170680357494,97.0186314363144,101.635832877212,112.341630591631,2375,24.8269473684211,66.81,58964,437,"Ghost and Horror"
"pg35523",105.202015577016,105.967124662777,101.588345864662,122.32095959596,128.629657379657,121.937209017398,8415,12.969578134284,83.29,109139,652,"Literary"
"pg35527",108.126865079365,110.414008321775,104.033323771276,109.935031376892,105.769859535682,99.4141501069212,11540,12.9504332755633,75.47,149448,474,"Literary"
"pg35528",114.607007575758,109.347645068957,100.530913978495,120.852513227513,109.69883665717,114.963227513228,3181,34.0820496699151,53.92,108415,262,"Sea and Adventure"
"pg35533",118.354428430648,113.734417344173,110.193892045455,113.914291726792,115.583911403189,102.533380018674,3419,20.5735595203276,62.24,70341,311,"Literary"
"pg35548",110.513385598142,110.726853202977,105.777141159494,108.814866695301,102.015557877627,105.411622904614,7318,16.9128177097568,70.97,123768,490,"Literary"
"pg35599",117.623071763917,113.322202864886,115.558636173768,114.396978021978,122.844006568144,118.916426166426,6783,13.5354562877783,67.01,91811,728,"Literary"
"pg35661",105.763711734694,114.535872113997,107.440277777778,112.035330578512,110.04539030224,106.237358221229,8806,12.6987281399046,78.99,111825,487,"Detective and Mystery"
"pg35664",114.908761528327,113.469967532468,113.565776815777,122.874433995124,117.995868149938,111.403182701652,3751,31.0029325513196,49.32,116292,992,"Literary"
"pg35691",110.216770883438,104.651458190932,109.652652517236,109.475974025974,109.230808080808,106.355727605728,4573,15.0922807784824,75.24,69017,357,"Literary"
"pg35740",110.461397684712,103.93639422172,113.459948320413,107.334795321637,106.754312606585,103.74789974105,3695,13.5169147496617,74.53,49945,286,"Literary"
"pg35765",103.49132006882,106.253578807556,105.273510264988,120.949996682755,103.849270011035,111.784690656566,6812,17.1269817968291,72.5,116669,470,"Literary"
"pg35769",112.792222222222,102.607473544974,101.333956256921,105.454590548341,112.796823658269,108.155092592593,1234,30.4149108589951,50.43,37532,163,"Literary"
"pg35785",99.2813910075815,103.569541231127,106.613223246288,107.724132863022,112.376984126984,115.499220521542,8994,12.7917500555926,87.35,115049,351,"Literary"
"pg35787",111.49531408308,118.980542754736,111.46911976912,107.438822751323,102.108946608947,99.1761038961039,3834,13.4647887323944,86.84,51624,410,"Humorous and Wit and Satire"
"pg35833",106.204217010187,105.532157592017,102.845117845118,103.623818441234,93.9884811570858,105.76136669357,3629,13.0231468724166,78.79,47261,160,"Detective and Mystery"
"pg35902",114.250771604938,113.225887777612,110.886458333333,107.267094017094,110.791083099907,104.305764411028,6663,14.7245985291911,78.08,98110,454,"Detective and Mystery"
"pg35912",106.609977324263,102.935606060606,106.107210497835,110.889226806948,106.077903091061,109.268772893773,5786,16.0333563774628,66.88,92769,519,"Literary"
"pg35913",114.202614761125,112.121630063703,109.289799670614,109.802735143644,109.222063492063,118.53981264637,8888,13.335396039604,78.18,118525,916,"Literary"
"pg36027",99.729797979798,111.438503776166,97.5302573013841,124.529320987654,120.07671957672,121.834415584416,6964,18.0493968983343,69.75,125696,323,"Literary"
"pg36029",98.1727176527177,109.754070205157,98.53943001443,126.594101731602,127.446570505997,108.830095598846,5944,19.4846904441454,72.19,115817,951,"Literary"
"pg36071",108.357133018497,112.581514065385,107.486489317134,105.322910784867,109.638252829042,112.5894145537,2830,34.6289752650177,48.3,98000,966,"Literary"
"pg36087",106.835829889807,112.33386743127,111.040685504971,113.288025533788,102.669610855095,117.384557447057,2688,36.3742559523809,52.2,97774,1017,"Literary"
"pg36159",116.105151792652,96.9373267825649,113.472391323954,104.801443870721,115.568373645755,115.400952380952,13847,12.5828699357261,85.42,174235,605,"Love and Romance"
"pg36199",105.876214167259,117.312141168524,111.380385487528,111.414750957854,118.053485987696,101.631868131868,4608,13.9769965277778,70.81,64406,263,"Literary"
"pg36232",113.981557144478,115.888008347686,109.252406090641,121.215136804943,127.002840909091,112.504967709886,3361,15.7393632847367,78.59,52900,171,"Literary"
"pg36247",115.306742540613,114.599707880196,117.331198893699,128.007560406497,125.500058817994,117.786641929499,4921,14.2481203007519,75.84,70115,768,"Detective and Mystery"
"pg36353",114.524465433556,105.049308502279,108.59700305668,110.401098901099,113.866508126377,114.323133116883,3332,36.4105642256903,47.39,121320,938,"Literary"
"pg36360",105.67158426369,109.09706166849,109.331699090735,113.818263416478,111.075837742504,121.130784590087,6151,17.2193139326939,68.84,105916,583,"Literary"
"pg36364",126.847930839002,119.253442340792,123.088073425283,117.441665194216,113.377953886018,115.448670919724,2190,17.6,74.42,38544,223,"Literary"
"pg36366",104.339895336731,100.975371850372,97.9242119382965,115.580832130832,108.936868686869,107.612351190476,7451,14.6644745671722,74.53,109265,427,"Detective and Mystery"
"pg36374",95.1642064979694,118.172179383117,117.684793479348,114.172387136673,116.221857125472,99.6551827801828,7517,16.3212717839564,74.83,122687,261,"Literary"
"pg36401",125.3498001998,111.281294057156,113.573554421769,119.071126242179,102.349582311932,108.135514553197,3689,14.4299268094335,75.24,53232,264,"Literary"
"pg36403",111.885885885886,111.314609338881,106.762099323897,122.917112537899,116.228824341728,111.831095913543,5258,23.8119056675542,64.68,125203,798,"Literary"
"pg36414",108.19926046176,108.249712527056,118.675084175084,129.076804148233,116.61737860533,107.154280904281,5954,17.3565670137723,64.24,103341,897,"Literary"
"pg36439",117.071413946414,112.220779220779,104.288873640678,119.528278173439,110.538740079365,105.732886904762,2658,19.0097817908202,68.74,50528,330,"Literary"
"pg36467",113.320697320697,113.574044011544,108.59965827823,101.938235294118,98.1825396825397,100.951259624729,4597,10.8000870132695,77.77,49648,345,"Literary"
"pg36588",103.874957053528,103.331697072769,105.628706610849,123.735471761462,109.158227685013,104.500264550265,6588,15.1545233758349,73.51,99838,408,"Sea and Adventure"
"pg36593",111.655572623315,110.053764369802,118.731856979498,99.6951219512195,97.4868155236576,109.706993077246,6398,15.72647702407,72.9,100618,545,"Literary"
"pg36713",115.397392869303,117.198313017392,108.994729907773,110.741249884867,119.699934768428,111.295281582953,3925,19.3842038216561,71.18,76083,522,"Literary"
"pg36723",106.829174297924,104.349813258637,105.874044011544,122.355334538879,108.750155206551,107.719814517567,11160,16.696146953405,57.47,186329,507,"Literary"
"pg36758",110.144950333904,103.347537878788,110.002313612314,118.741711229947,117.815843160671,104.43967249347,4653,17.5908016333548,66.81,81850,335,"Detective and Mystery"
"pg36875",111.757988043702,99.9281279178338,115.221874511031,110.608451536643,112.568464333525,103.26367781155,4224,28.655303030303,59.44,121040,402,"Literary"
"pg37081",116.89613771645,108.870226308345,115.775687392776,97.0379072681704,92.9973226238287,116.15122903916,3047,19.5953396783722,71.68,59707,453,"Sea and Adventure"
"pg37107",117.507851425304,113.976216855846,102.490148740149,105.718445386813,109.215617715618,104.934704184704,7719,12.5989117761368,79.7,97251,532,"Literary"
"pg37204",103.849708659835,111.455504160984,115.348214285714,125.19001490313,120.447276542104,109.920954941116,4114,17.9168692270297,74.32,73710,322,"Western Stories"
"pg37208",121.027416536266,111.095848595849,111.742277992278,100.172660672661,104.382259570495,103.930600649351,5601,18.5070523120871,72.6,103658,326,"Literary"
"pg37338",115.530663780664,108.159301346801,104.187770562771,106.629346182918,103.934712773998,111.397075147075,3767,16.3005043801434,69.15,61404,370,"Detective and Mystery"
"pg37355",107.882335257335,108.798854447439,115.598163780664,117.67767925026,110.021577380952,104.515521398433,2180,16.2100917431193,74.73,35338,184,"Literary"
"pg37412",111.666666666667,101.850221207364,114.433725597519,107.974820538112,117.836302586303,107.955671699574,7025,15.5618505338078,76.96,109322,571,"Literary"
"pg37430",105.630938852814,101.329365079365,102.220450680272,102.056866451233,108.121332371332,103.686645365217,5322,12.4077414505825,78.99,66034,1049,"Humorous and Wit and Satire"
"pg37451",103.647359109688,107.862374340635,114.561517429938,99.2397774327122,110.583537531651,102.670596946913,353,20.4305949008499,74.22,7212,133,"Literary"
"pg37467",124.501838663129,114.315593434343,116.583513708514,118.229051599741,103.794981060606,113.526636904762,1125,27.9884444444444,72.02,31487,177,"Literary"
"pg37476",106.995989304813,110.565978465978,106.883167613636,117.461312948655,106.772792022792,105.03261578604,1994,25.2091273821464,64.98,50267,205,"Literary"
"pg37479",110.518450194587,104.187842365967,115.150125060125,97.6921613394216,107.056771234853,108.520247113997,3556,18.20303712036,73.92,64730,519,"Literary"
"pg37490",103.604529788074,103.304450472172,101.155182019106,113.550574235506,106.441676139952,99.3851429777356,5472,14.843201754386,76.86,81222,243,"Detective and Mystery"
"pg37664",107.126840696118,114.602467784154,113.628714256265,102.036484777226,115.540974115048,108.107762787374,6229,15.0725638144164,76.96,93887,643,"Literary"
"pg37710",106.069464486131,119.35986267166,107.900324783442,116.280974886479,120.825969169719,117.217803960072,5445,13.1526170798898,79.09,71616,649,"Love and Romance"
"pg37781",107.961881868132,107.316046966732,96.8952277880849,103.532749342161,110.71378968254,108.342606295513,5770,14.9618717504333,78.28,86330,541,"Literary"
"pg37827",105.987641390867,101.252419667054,114.283204717987,108.05404589372,104.41026233442,111.346685906686,12210,13.6310401310401,74.93,166435,1176,"Literary"
"pg37838",112.001235446441,102.892131017131,114.497144181355,117.084978962337,99.635799963925,112.866050986051,182,16.967032967033,75.03,3088,79,"Literary"
"pg37866",112.988756613757,115.749774531025,113.494167236273,118.034163953585,124.300290550291,117.398210041592,2892,16.4657676348548,73.1,47619,441,"Literary"
"pg37913",107.029220779221,110.955833848691,100.716081871345,105.793476938055,107.19246031746,106.626544751545,4464,15.0237455197133,76.96,67066,177,"Detective and Mystery"
"pg37919",99.9565095398429,103.110348962462,106.692661106454,110.710242822312,100.931051587302,102.944249556319,3572,16.93281075028,74.63,60484,402,"Literary"
"pg38006",119.708333333333,125.411155202822,121.900432900433,125.906328089255,115.15019379845,106.931733630952,2680,23.9477611940299,60.92,64180,213,"Literary"
"pg38186",93.5669540486614,89.0566893424036,101.08658443297,112.113051774196,102.060165945166,96.2300976800977,8947,15.9859170671734,77.57,143026,1091,"Literary"
"pg38199",97.7831010452962,105.371065517292,111.623066104079,111.030714655715,111.739774286071,111.653224794529,3573,15.6613490064372,81.97,55958,417,"Literary"
"pg38212",106.678269178269,106.28238402544,102.79899691358,114.864304638895,109.572714062151,112.92026784132,3335,20.9403298350825,71.48,69836,412,"Literary"
"pg3828",102.121794871795,122.756154229369,108.128762110905,105.681410883024,106.762141967621,110.824818636462,7536,13.3497876857749,78.08,100604,959,"Humorous and Wit and Satire"
"pg38291",105.242016120804,116.454562155951,116.254799072981,106.519578134284,100.6189419447,115.532794724655,1856,23.9973060344828,65.09,44539,281,"Literary"
"pg38292",103.30108312036,111.624856475663,106.802543507363,105.875751901033,100.058869252168,102.491643323996,1866,23.9281886387996,64.78,44650,248,"Literary"
"pg38325",106.443310657596,97.7670174652933,106.900006159152,104.024815560027,109.456054233832,105.268037518038,6034,14.3178654292343,77.57,86394,542,"Literary"
"pg38368",123.091400112233,110.021025823265,111.894468755882,112.937950937951,113.317431943836,110.387120427881,7088,13.5756207674944,68.6,96224,1053,"Literary"
"pg38474",103.185720529471,110.054770171958,113.300706646295,106.131628787879,108.535567313345,106.427562879176,4486,17.6611680784663,73.92,79228,383,"Literary"
"pg38489",105.264179248935,107.637254901961,104.358885017422,103.001914751915,108.371017871018,100.883620689655,8215,11.2528301886792,75.61,92442,509,"Literary"
"pg38623",111.214898989899,115.952674897119,110.970707070707,105.010366051182,113.032171201814,101.058590102708,3937,12.1381762763526,77.57,47788,300,"Literary"
"pg38624",101.303221288515,98.9263246500089,104.149259030211,121.960678210678,102.389767573696,103.601404151404,3734,12.9247455811462,85.73,48261,326,"Literary"
"pg38625",112.285115303983,107.275324675325,100,109.605442176871,109.913580246914,100,162,11.5123456790123,87.65,1865,43,"Literary"
"pg38679",104.973114492345,98.8303571428571,94.6546546546547,99.4498196248196,103.460188620903,112.718080112658,5286,14.9585698070375,74.63,79071,440,"Literary"
"pg38685",100,100,100,100,100,100,0,0,206.84,0,0,"Literary"
"pg38689",103.902187286398,105.172121212121,115.046163606508,109.539642456309,113.031608377003,100.938552188552,8180,13.2812958435208,78.79,108641,552,"Literary"
"pg38702",108.360703510054,98.7747296986427,95.3968094813683,108.78688541732,109.69209039548,112.816273037792,3343,12.5306610828597,77.57,41890,447,"Literary"
"pg38715",108.197168477781,110.013858093126,107.272222222222,114.774239241151,115.396445659604,108.362554112554,823,17.5419198055893,64.95,14437,61,"Literary"
"pg38798",99.5947092680047,110.138410786001,94.0573031135531,110.590333511682,107.862258362258,113.354185418542,3183,16.8605089538172,69.86,53667,263,"Literary"
"pg38888",105.890840738209,114.917063492064,103.240249129955,118.208678101083,107.574869791667,115.150045228403,5098,17.0419772459788,73.21,86880,402,"Detective and Mystery"
"pg39018",102.951877934272,100.573121693122,98.7301587301587,111.052588996764,103.643125786743,101.305351275231,5492,14.193372177713,76.56,77950,369,"Detective and Mystery"
"pg39066",101.268736704304,100.175038714673,98.3858262108262,110.767355371901,110.356029810298,108.505268826055,5812,17.8714728148658,71.07,103869,391,"Literary"
"pg39111",104.469932844933,101.78863071333,106.298152958153,117.58115048793,121.900391275391,109.933589138135,3481,13.9080723929905,75.84,48414,216,"Literary"
"pg39192",107.229712378017,108.814434022767,99.6697609901835,117.729514533086,108.596296296296,109.727406155488,2903,18.3213916637961,77.4,53187,279,"Literary"
"pg39193",112.699029126214,118.180582010582,112.751556260277,110.946353224834,98.6577583414318,109.850088183422,3276,16.2753357753358,79.23,53318,179,"Literary"
"pg39207",111.969291125541,101.552991185521,115.171333874459,115.511724386724,111.901709401709,114.888482085291,1649,24.6009702850212,48.2,40567,225,"Literary"
"pg39345",108.622472036265,104.342579934685,102.637533137533,118.160931555818,95.3188775510204,99.3208916406591,2769,15.249187432286,75.34,42225,401,"Literary"
"pg39349",107.292726151949,110.048449612403,105.545386904762,115.8440867643,105.574074074074,95.2701388888889,6171,13.2006157835035,78.18,81461,276,"Literary"
"pg39359",107.19434981685,107.99095840868,113.52873015873,124.335598043931,118.276937348366,118.284309936096,1464,27.172131147541,56.66,39780,180,"Literary"
"pg39377",108.043055555556,117.800534499514,116.236995601453,115.573712002283,116.523011311804,94.9881235322412,4815,15.2365524402908,76.05,73364,379,"Literary"
"pg39417",110.604844593609,109.227901785714,116.13126984127,114.496527777778,114.806687565308,123.496353284397,8816,13.3810117967332,76.45,117967,1378,"Detective and Mystery"
"pg39425",115.651496492014,106.41966540404,106.002790178571,111.833333333333,109.646636432351,93.0776037687802,1118,24.2495527728086,48.2,27111,156,"Literary"
"pg39556",98.4412544384454,117.335342339653,108.94649122807,111.130098452883,113.939699792961,111.836096353142,6314,18.0356350966107,70.36,113877,608,"Literary"
"pg39616",103.92517921147,106.984410430839,113.785645867542,111.805609000053,104.696565219292,111.440539178634,1780,21.3365168539326,70.36,37979,135,"Sea and Adventure"
"pg39660",107.106204036927,109.11555904413,108.062595129376,107.656301385953,99.342407434737,95.8850823505996,5899,18.4738091201899,61.8,108977,784,"Literary"
"pg39692",111.751796389551,114.09308250049,113.50988700565,122.315946115288,106.668353174603,109.574358974359,4656,15.5186855670103,75.44,72255,284,"Literary"
"pg39693",103.657795055821,101.57370543846,101.97037037037,119.44054124382,107.215728715729,106.167485512724,4997,14.379427656594,75.54,71854,315,"Literary"
"pg39731",108.093224604853,105.91075741891,102.937786960514,115.412124689233,100.099206349206,106.037340619308,4300,12.7732558139535,79.19,54925,291,"Literary"
"pg39768",114.815178688555,112.001431629964,115.796496449457,111.35989010989,114.295072882029,108.084531209531,5803,16.4638979838015,73.1,95540,730,"Literary"
"pg39813",102.669422501897,105.096835653798,110.221699362522,107.272417153996,111.514139755519,101.873128879153,7475,15.5311036789298,74.63,116095,756,"Literary"
"pg39905",109.106358434847,105.581854043393,100.232709750567,110.065789473684,108.349083269671,115.971027846028,3139,17.8531379420198,72.5,56041,268,"Humorous and Wit and Satire"
"pg39940",99.8784722222222,113.405268490375,106.164008506114,108.58615136876,108.383543686361,107.497680890538,4596,14.5324194952132,71.99,66791,282,"Detective and Mystery"
"pg40111",101.251098901099,119.070723684211,109.876435325903,111.214069264069,109.573668786632,104.010366051182,1786,22.458006718925,66.51,40110,352,"Literary"
"pg40114",115.584776334776,111.166409222091,108.949269480519,117.459971494808,110.220076029354,108.303075396825,7990,17.9888610763454,70.16,143731,359,"Literary"
"pg40180",115.130319896554,105.177286564273,104.805460062813,120.266393442623,112.618471953578,116.917022792023,1231,25.2696994313566,58.89,31107,128,"Literary"
"pg40199",100.407766743061,105.613360033541,107.152981277981,104.611969111969,106.464309910956,108.289092664093,1655,26.8906344410876,50.13,44504,148,"Literary"
"pg40278",120.576696194752,106.352067183463,96.252358490566,123.068824739617,120.373934659091,121.109018137035,6694,16.2470869435315,74.53,108758,1017,"Literary"
"pg40324",106.581956275505,105.65190200881,114.039628007651,108.209956709957,109.049990877577,116.270502645503,2800,16.9439285714286,74.42,47443,274,"Literary"
"pg40325",110.218529541446,115.350308641975,116.41102798168,110.555641448499,103.66834979835,105.241477272727,2748,15.4017467248908,76.86,42324,236,"Literary"
"pg40347",107.389595564253,107.232761607762,104.826807031353,109.494113525364,117.158452996868,109.00291005291,4417,17.4514376273489,80.65,77083,221,"Literary"
"pg40348",105.520382395382,111.316137566138,108.879322562358,108.754340277778,105.888648388648,105.630262249827,9530,11.30629590766,90.8,107749,490,"Detective and Mystery"
"pg40418",107.360919944253,109.626900876901,110.879606075482,119.19806438772,104.274966931217,95.5903590944575,2683,19.4263883712262,67.22,52121,374,"Literary"
"pg40431",111.227527975169,117.358251504593,111.309668109668,107.056216931217,108.001199666522,104.153367003367,1601,28.0418488444722,54.09,44895,389,"Literary"
"pg40432",109.420225822288,107.142003754907,112.696644664466,102.431027966742,100.366702741703,110.446479621008,1760,24.9329545454545,57.23,43882,337,"Literary"
"pg40433",95.1765760281385,99.7214781746032,97.4893534649632,111.823432343234,102.652705627706,116.956301274483,1734,24.7733564013841,59.67,42957,250,"Literary"
"pg40450",105.640466015466,96.2627339493011,109.106970324362,108.057335651598,108.893588805561,112.316396409617,5070,16.3885601577909,81.77,83090,246,"Literary"
"pg40451",108.133179871275,103.911634901895,100.090020576132,111.359867330017,99.2787827252113,104.434404283802,6530,13.6857580398162,78.28,89368,502,"Literary"
"pg40452",108.844973544974,104.718121540906,107.958498677249,103.494543650794,105.445562063209,112.77688936271,3313,11.5813462118925,81.22,38369,204,"Literary"
"pg4045",109.822871572872,106.66523505734,110.714578398541,106.084967320261,108.632480264833,110.339466089466,2884,22.5568654646325,63.02,65054,569,"Sea and Adventure"
"pg4046",114.393554362304,111.99923605806,105.914423740511,108.604864433812,118.957061688312,113.237693389592,1040,21.4932692307692,65.96,22353,127,"Ghost and Horror"
"pg40484",101.514533085962,112.223622782446,104.402769701277,97.9392446633826,101.986531986532,112.955614344503,2303,11.9057750759878,78.18,27419,102,"Detective and Mystery"
"pg40491",106.005829903978,109.901957890594,112.425382395382,111.620908331435,100.422077922078,111.348009031199,3265,15.7369065849923,69.75,51381,205,"Detective and Mystery"
"pg40493",102.605749746707,112.471086394354,104.916695526696,113.471274096274,106.447993516655,105.082291666667,6143,13.2977372619241,79.19,81688,548,"Detective and Mystery"
"pg40495",107.740079365079,118.411808300395,111.940962099125,106.491251803752,99.3137031408308,113.878061924358,2606,17.1650038372985,72.7,44732,171,"Literary"
"pg40545",104.966044837179,104.907738095238,107.363516113516,115.829789590255,101.599942726231,113.375290168768,3931,17.9374205036886,82.07,70512,286,"Literary"
"pg40566",112.265234446269,108.53410808768,96.5027151211362,114.812786247569,110.37106990232,109.732638888889,4067,12.857388738628,79.6,52291,579,"Literary"
"pg40611",111.962121212121,112.376842053694,111.540092280833,111.984580778698,108.326899229243,99.4317956349206,4983,11.7778446718844,82.44,58689,398,"Literary"
"pg40651",113.094900512332,109.229412960777,113.507414171477,124.614976737822,126.424746282184,115.372048913286,2123,14.9138012246821,76.45,31662,635,"Literary"
"pg40672",111.142586580087,116.66165624499,110.247942386831,104.393336821908,101.537422299922,114.931205256448,2314,13.8971477960242,76.29,32158,176,"Literary"
"pg40673",103.009578871421,110.450153711023,116.39955774678,107.402730536659,106.712381107542,107.706294718013,4362,13.1265474552957,78.62,57258,360,"Literary"
"pg40674",108.106285129012,102.743686868687,109.007467144564,103.947776080129,98.0133351790329,105.142309797482,4635,12.6569579288026,72.94,58665,354,"Literary"
"pg40702",110.594291864784,105.750239129869,109.256523992439,104.821394901395,119.098195813557,115.891478071858,7165,24.6743893928821,73.85,176792,631,"Literary"
"pg40821",107.723946035026,112.686104744928,104.94573283859,109.1205118411,110.802409264435,108.258692696193,3569,16.1036704959372,75.74,57474,308,"Detective and Mystery"
"pg4084",105.204527712724,117.604782122639,118.399963924964,125.713446175403,117.191220238095,118.838899196042,6646,47.0200120373157,29.79,312495,1246,"Literary"
"pg40926",110.239220563847,112.935729847495,112.648713579565,112.779341029341,109.511151546866,102.508201058201,1157,16.4157303370787,74.73,18993,144,"Literary"
"pg40998",105.918283980259,105.91875,105.609950584007,105.695873015873,106.163724075489,96.2984496124031,5158,15.0463357890655,58.66,77609,632,"Literary"
"pg40999",105.494681721486,98.7818278514155,100.552600472813,102.726833976834,103.411935286935,107.257868275515,3874,16.6894682498709,63.43,64655,900,"Literary"
"pg41089",110.38394770213,107.380856760375,119.137149991083,113.527591936683,88.6257665945166,102.928808339256,4646,17.0387430047353,69.35,79162,558,"Detective and Mystery"
"pg41122",107.611595044522,98.9398050887021,105.652008809904,114.974166526115,99.9006734006734,98.6184107387811,5399,11.672161511391,87.45,63018,263,"Literary"
"pg41191",111.384149029982,109.636422136422,112.166577714523,122.507693553612,111.011178861789,99.1906405830456,1770,16.4344632768362,77.27,29089,181,"Literary"
"pg41212",113.264790764791,94.2511261261261,101.306896121711,112.636292900999,118.90289449113,130.873618645771,1304,32.5613496932515,49.42,42460,699,"Literary"
"pg41247",113.712421837422,108.83321436247,109.514688412363,115.618437900128,101.346145124717,116.000052213868,6229,24.3376143843314,58.86,151599,1239,"Literary"
"pg41284",117.958103354978,114.082056194125,119.585097001764,111.729914153643,104.202215090146,102.787425752542,1214,21.0411861614498,65.9,25544,261,"Literary"
"pg41313",102.838355654762,106.437656401264,102.594465058751,99.8731030873888,94.6995770102913,116.581417624521,2176,22.3823529411765,63.56,48704,163,"Sea and Adventure"
"pg41314",98.7484623755116,110.106727747139,102.933580705009,112.645115995116,114.46509009009,112.579463534943,2949,17.6178365547643,64.48,51955,290,"Sea and Adventure"
"pg41315",108.416597291597,105.889982592364,109.874968505921,115.773504273504,99.9885844748858,115.91864192274,2596,17.9414483821263,67.93,46576,195,"Sea and Adventure"
"pg41329",108.940222192773,112.059617180205,98.3886099086099,113.434382086168,100.837035319178,102.77152165766,2567,21.6081028437865,71.28,55468,129,"Literary"
"pg41330",115.372365360737,105.64301276066,107.025985663082,98.5895691609977,113.34570191713,90.6297313797314,2787,18.0025116612845,73,50173,142,"Literary"
"pg41331",105.719362566273,108.942894857668,98.4151851851852,103.465967988927,99.4546807359307,98.0772357723577,3146,17.2266369993643,71.18,54195,167,"Literary"
"pg41332",116.972709482299,103.517573696145,118.068907563025,106.886033681765,112.274465118215,101.023412698413,5048,25.6303486529319,58.55,129382,870,"Literary"
"pg41339",122.438830266955,109.490920462388,113.111413043478,102.606055664275,109.295384814616,112.872837524523,2634,20.958238420653,66.51,55204,650,"Literary"
"pg41340",112.957451499118,113.839457982716,107.29933982684,110.74181547619,115.655539191622,105.629471405787,2670,19.7314606741573,68.84,52683,449,"Literary"
"pg41341",100.00194718267,102.788835630182,105.082363945578,110.300887532815,107.994929228075,119.433734939759,3165,18.4436018957346,70.06,58374,531,"Literary"
"pg41374",100.324510300574,100.001375013875,108.552652966446,115.855422036457,103.096632456183,117.700077700078,2932,21.5409276944065,67.42,63158,776,"Literary"
"pg41375",110.241537578887,114.108273501566,111.394194756554,98.3168549905838,95.0691672102631,106.446339729922,2881,20.5248177716071,67.93,59132,718,"Literary"
"pg41376",113.096977427335,118.504409171076,106.387621387621,113.800019425019,108.44504154849,122.467171717172,2835,20.2250440917108,67.32,57338,607,"Literary"
"pg41459",109.11734457672,115.645895269389,103.735579556498,103.404936333508,100.845771144279,110.007469654528,4223,15.4544162917357,70.43,65264,479,"Detective and Mystery"
"pg41483",104.527810950225,107.15572968698,111.49897593446,103.947930004268,106.287683787684,114.159559346127,2858,19.5622813156053,68.74,55909,277,"Literary"
"pg41490",98.057842312009,98.1269083694084,104.629522379522,110.820247113997,106.961739241151,103.786398786399,498,19.9859437751004,56.83,9953,175,"Literary"
"pg41525",103.850384309568,100.660840932118,102.207276850134,102.202890247008,102.663333333333,108.556662975268,3951,15.6651480637813,74.02,61893,247,"Detective and Mystery"
"pg41542",112.906182909232,108.065656565657,121.842647707231,114.388888888889,114.368668273307,112.6883385527,4671,18.393063583815,66.61,85914,574,"Literary"
"pg41564",116.256125884697,116.771219336219,122.377260151196,118.802943540285,116.053045027535,108.758739076155,2213,25.849073655671,59,57204,183,"Literary"
"pg41660",116.095872757511,120.692735835593,112.460336447179,109.364689918667,100.657386072709,110.216569704805,1759,17.525298465037,60.58,30827,359,"Literary"
"pg41672",108.511365575882,110.398134970053,110.925398014684,120.331266899228,109.499965312465,108.534159008297,10249,16.376036686506,74.32,167838,700,"Literary"
"pg41764",106.92294973545,105.450519874862,107.280135725788,110.761316872428,110.425194931774,113.350877192982,2151,24.9130636913064,60.11,53588,141,"Literary"
